"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.151297466788092,3,4,4.98340548340548,"Cell volume homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0006884","AT1G30450 AT2G25170 AT5G62290"
0.151297466788092,6,14,2.8476602762317,"Negative regulation of DNA replication "," http://amigo.geneontology.org/amigo/term/GO:0008156","AT1G20330 AT1G33240 AT2G34780 AT3G02860 AT3G48160 AT5G52910"
0.151297466788092,4,7,3.79688036830894,"Aspartate family amino acid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009068","AT1G08630 AT3G04520 AT4G26910 AT4G33150"
0.151297466788092,3,4,4.98340548340548,"Purine ribonucleotide catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009154","AT1G28960 AT2G33980 AT4G04320"
0.151297466788092,3,4,4.98340548340548,"Ribonucleotide catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009261","AT1G28960 AT2G33980 AT4G04320"
0.161598666542433,50,244,1.36158619765177,"Organic hydroxy compound biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1901617","AT1G02205 AT1G05160 AT1G07380 AT1G07420 AT1G10170 AT1G16540 AT1G18870 AT1G19630 AT1G20330 AT1G29810 AT1G31910 AT1G43620 AT1G55940 AT1G59312 AT2G04240 AT2G24300 AT2G27150 AT2G29390 AT2G29630 AT2G32440 AT2G33380 AT2G37700 AT2G38010 AT2G41070 AT3G07270 AT3G14990 AT3G26744 AT3G48790 AT3G54250 AT4G11820 AT4G15300 AT4G15310 AT4G15396 AT4G21534 AT4G21540 AT4G25800 AT4G34020 AT4G36480 AT5G01410 AT5G04490 AT5G08640 AT5G15070 AT5G23450 AT5G24150 AT5G24155 AT5G37850 AT5G38970 AT5G51110 AT5G60760 AT5G63595"
0.162340361854968,21,85,1.64159239453357,"Polyol metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019751","AT1G05630 AT1G07380 AT1G14520 AT1G29810 AT1G34120 AT1G59312 AT2G38010 AT3G07270 AT3G22200 AT3G48790 AT4G21534 AT4G21540 AT4G26260 AT4G36480 AT5G15070 AT5G23450 AT5G41080 AT5G51110 AT5G56640 AT5G58050 AT5G60760"
0.163303018126876,42,199,1.40236536216436,"Isoprenoid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0008299","AT1G05160 AT1G10670 AT1G10830 AT1G16540 AT1G26640 AT1G28100 AT1G31910 AT1G61680 AT1G63970 AT1G66960 AT1G78510 AT1G78950 AT1G78955 AT1G78970 AT2G02500 AT2G04240 AT2G27150 AT2G32440 AT2G34630 AT2G36690 AT2G41070 AT3G04870 AT3G25820 AT3G26744 AT3G29110 AT3G45130 AT3G54250 AT4G11820 AT4G13280 AT4G14210 AT4G15340 AT4G16740 AT4G20230 AT4G21200 AT4G23660 AT4G31390 AT5G03730 AT5G07350 AT5G17230 AT5G36150 AT5G61670 AT5G65640"
0.16630499272623,18,70,1.70859616573902,"Histone acetylation "," http://amigo.geneontology.org/amigo/term/GO:0016573","AT1G09060 AT1G54360 AT1G55970 AT1G73910 AT2G27350 AT2G31600 AT2G44430 AT2G47210 AT3G09600 AT3G14980 AT3G24880 AT3G27460 AT3G49400 AT3G54350 AT4G16420 AT4G39100 AT5G04670 AT5G09230"
0.16630499272623,18,70,1.70859616573902,"Internal peptidyl-lysine acetylation "," http://amigo.geneontology.org/amigo/term/GO:0018393","AT1G09060 AT1G54360 AT1G55970 AT1G73910 AT2G27350 AT2G31600 AT2G44430 AT2G47210 AT3G09600 AT3G14980 AT3G24880 AT3G27460 AT3G49400 AT3G54350 AT4G16420 AT4G39100 AT5G04670 AT5G09230"
0.16630499272623,18,70,1.70859616573902,"Peptidyl-lysine acetylation "," http://amigo.geneontology.org/amigo/term/GO:0018394","AT1G09060 AT1G54360 AT1G55970 AT1G73910 AT2G27350 AT2G31600 AT2G44430 AT2G47210 AT3G09600 AT3G14980 AT3G24880 AT3G27460 AT3G49400 AT3G54350 AT4G16420 AT4G39100 AT5G04670 AT5G09230"
0.16630499272623,36,166,1.44098471809315,"Meiotic cell cycle process "," http://amigo.geneontology.org/amigo/term/GO:1903046","AT1G01370 AT1G01690 AT1G03180 AT1G04030 AT1G04650 AT1G07745 AT1G14750 AT1G15110 AT1G31810 AT1G34210 AT1G35530 AT1G53490 AT1G60460 AT1G77320 AT2G30820 AT2G42890 AT3G02930 AT3G07160 AT3G13170 AT3G22880 AT3G27120 AT3G27730 AT4G14180 AT4G15890 AT4G20050 AT4G24710 AT4G29170 AT4G31880 AT4G32200 AT4G35520 AT5G05490 AT5G19400 AT5G40840 AT5G41150 AT5G54260 AT5G57790"
0.16630499272623,18,70,1.70859616573902,"Internal protein amino acid acetylation "," http://amigo.geneontology.org/amigo/term/GO:0006475","AT1G09060 AT1G54360 AT1G55970 AT1G73910 AT2G27350 AT2G31600 AT2G44430 AT2G47210 AT3G09600 AT3G14980 AT3G24880 AT3G27460 AT3G49400 AT3G54350 AT4G16420 AT4G39100 AT5G04670 AT5G09230"
0.16630499272623,24,101,1.57890074721758,"Vitamin biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009110","AT1G14520 AT1G18870 AT1G23360 AT1G30520 AT1G60600 AT1G67070 AT1G68890 AT1G74910 AT2G04650 AT2G28880 AT2G29630 AT3G22200 AT4G11570 AT4G26260 AT4G32360 AT5G01410 AT5G04490 AT5G08340 AT5G08740 AT5G15070 AT5G28840 AT5G37850 AT5G48950 AT5G56640"
0.167070188986332,11,36,2.03027630805409,"Homologous chromosome segregation "," http://amigo.geneontology.org/amigo/term/GO:0045143","AT1G01690 AT1G03180 AT1G14750 AT1G53490 AT3G13170 AT3G22880 AT3G27730 AT4G24710 AT4G32200 AT5G05490 AT5G40840"
0.167543620265705,9,27,2.21484688151355,"Regulation of DNA recombination "," http://amigo.geneontology.org/amigo/term/GO:0000018","AT1G03190 AT1G04650 AT1G35530 AT1G47720 AT1G65070 AT2G18050 AT3G27120 AT3G48670 AT4G00380"
0.168800501568047,77,402,1.27271052146674,"Response to water deprivation "," http://amigo.geneontology.org/amigo/term/GO:0009414","AT1G01620 AT1G02205 AT1G02930 AT1G07820 AT1G08810 AT1G08920 AT1G15360 AT1G15520 AT1G16060 AT1G17280 AT1G28520 AT1G32230 AT1G33240 AT1G44170 AT1G52400 AT1G62660 AT1G63490 AT1G65486 AT1G68010 AT1G68820 AT1G69310 AT1G76180 AT2G04030 AT2G05100 AT2G05520 AT2G18050 AT2G21660 AT2G25170 AT2G26650 AT2G31470 AT2G31870 AT2G32700 AT2G33380 AT2G37760 AT2G39550 AT2G39800 AT2G41070 AT2G41240 AT2G41430 AT3G02130 AT3G05500 AT3G05640 AT3G13437 AT3G14080 AT3G16800 AT3G19580 AT3G23050 AT3G26090 AT3G27550 AT3G27690 AT3G46930 AT3G52150 AT4G00430 AT4G11890 AT4G13850 AT4G17410 AT4G17615 AT4G24190 AT4G26070 AT4G27410 AT4G29920 AT4G31390 AT4G34000 AT4G34240 AT5G07700 AT5G08490 AT5G09410 AT5G13750 AT5G19000 AT5G20510 AT5G25370 AT5G38710 AT5G50430 AT5G56030 AT5G59970 AT5G60410 AT5G65730"
0.172564542126218,45,217,1.3779001336605,"Nuclear division "," http://amigo.geneontology.org/amigo/term/GO:0000280","AT1G01370 AT1G01690 AT1G03180 AT1G03780 AT1G04030 AT1G04650 AT1G07745 AT1G14750 AT1G35530 AT1G50490 AT1G53490 AT1G60460 AT1G77320 AT1G80810 AT2G16900 AT2G30820 AT2G33120 AT2G35630 AT2G42260 AT2G42890 AT2G44580 AT3G02930 AT3G05870 AT3G07160 AT3G13170 AT3G16320 AT3G22880 AT3G27120 AT3G27730 AT3G44530 AT4G15890 AT4G22860 AT4G24710 AT4G29170 AT4G31880 AT4G32200 AT4G35520 AT5G05490 AT5G05560 AT5G07590 AT5G19390 AT5G19400 AT5G40460 AT5G40840 AT5G41150"
0.176981156619568,36,167,1.43235606708661,"Organic acid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0016054","AT1G03000 AT1G03090 AT1G08630 AT1G10430 AT1G11860 AT1G13460 AT1G65960 AT1G68890 AT1G70580 AT1G72330 AT1G80360 AT2G02390 AT2G14170 AT2G26800 AT2G29090 AT2G30660 AT2G43400 AT3G03910 AT3G04520 AT3G06680 AT3G17760 AT3G22200 AT3G24360 AT3G26115 AT3G60510 AT4G16760 AT4G26910 AT4G33150 AT5G04230 AT5G13790 AT5G38710 AT5G41670 AT5G47720 AT5G48880 AT5G54080 AT5G65640"
0.176981156619568,78,409,1.26717401045029,"Dephosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0016311","AT1G03960 AT1G05630 AT1G07710 AT1G08420 AT1G09160 AT1G10430 AT1G13320 AT1G13460 AT1G14700 AT1G17550 AT1G17720 AT1G18030 AT1G24020 AT1G31810 AT1G34120 AT1G48870 AT1G51420 AT1G67820 AT1G68020 AT1G68410 AT1G69510 AT1G72770 AT1G78200 AT1G79630 AT2G30170 AT2G36540 AT2G40860 AT2G41460 AT2G46920 AT3G01510 AT3G02600 AT3G05640 AT3G06110 AT3G06270 AT3G09560 AT3G10150 AT3G16800 AT3G17090 AT3G23610 AT3G26020 AT3G29760 AT3G50920 AT3G51370 AT3G52180 AT3G52340 AT3G52526 AT3G58490 AT3G62010 AT3G63340 AT4G03415 AT4G11570 AT4G15030 AT4G15415 AT4G18140 AT4G24500 AT4G28400 AT4G31750 AT4G33500 AT4G39770 AT5G01700 AT5G02620 AT5G04980 AT5G07740 AT5G10100 AT5G10740 AT5G22620 AT5G23720 AT5G36700 AT5G45610 AT5G51460 AT5G51760 AT5G53850 AT5G59160 AT5G65090 AT5G66080 AT5G66210 AT5G66450 AT5G66720"
0.176981156619568,100,540,1.23047048972975,"Negative regulation of cellular metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0031324","AT1G02080 AT1G03710 AT1G03770 AT1G04650 AT1G05420 AT1G09050 AT1G09060 AT1G20330 AT1G23810 AT1G24020 AT1G24230 AT1G27370 AT1G31500 AT1G33240 AT1G35530 AT1G43850 AT1G47720 AT1G50690 AT1G55500 AT1G59750 AT1G59890 AT1G65070 AT1G67740 AT1G68840 AT1G69510 AT1G71770 AT1G74660 AT1G75080 AT1G75380 AT1G79090 AT1G79280 AT1G79960 AT1G80360 AT2G05210 AT2G15270 AT2G18050 AT2G22540 AT2G25170 AT2G25355 AT2G27350 AT2G27840 AT2G30424 AT2G32550 AT2G32700 AT2G32710 AT2G34010 AT2G34780 AT2G36010 AT2G42260 AT2G43120 AT2G46790 AT2G46830 AT2G47210 AT3G01790 AT3G02860 AT3G03950 AT3G06110 AT3G09370 AT3G10480 AT3G10490 AT3G12640 AT3G12990 AT3G13460 AT3G14080 AT3G17330 AT3G19580 AT3G23610 AT3G26744 AT3G27120 AT3G29575 AT3G30720 AT3G44750 AT3G48160 AT3G52100 AT3G53460 AT3G56860 AT4G03090 AT4G13850 AT4G14550 AT4G20400 AT4G24800 AT4G26630 AT4G32730 AT4G39100 AT5G02320 AT5G06250 AT5G06950 AT5G09790 AT5G13240 AT5G13790 AT5G14960 AT5G18230 AT5G20510 AT5G36740 AT5G40460 AT5G48760 AT5G52910 AT5G58190 AT5G62090 AT5G63320"
0.176981156619568,21,86,1.6225041108762,"Regulation of gene expression, epigenetic "," http://amigo.geneontology.org/amigo/term/GO:0040029","AT1G03770 AT1G05830 AT1G08060 AT1G15215 AT1G65470 AT2G19910 AT2G23380 AT2G28290 AT2G35160 AT2G43410 AT3G12550 AT3G14980 AT3G20010 AT3G49500 AT4G00380 AT4G13460 AT4G13940 AT4G24680 AT5G04940 AT5G43990 AT5G49160"
0.177037890512804,134,746,1.19352338655288,"Response to light stimulus "," http://amigo.geneontology.org/amigo/term/GO:0009416","AT1G01060 AT1G01880 AT1G03190 AT1G03457 AT1G05630 AT1G05880 AT1G07350 AT1G08810 AT1G09530 AT1G10170 AT1G10390 AT1G10470 AT1G10522 AT1G10670 AT1G12480 AT1G14440 AT1G16490 AT1G26260 AT1G28520 AT1G29410 AT1G48410 AT1G53090 AT1G53380 AT1G59660 AT1G67070 AT1G67740 AT1G68010 AT1G69935 AT1G74660 AT1G76570 AT1G77080 AT1G78600 AT1G79180 AT1G80360 AT2G04030 AT2G05100 AT2G16365 AT2G17730 AT2G17770 AT2G21150 AT2G23380 AT2G24790 AT2G26300 AT2G29090 AT2G29650 AT2G30170 AT2G31190 AT2G35940 AT2G37640 AT2G39730 AT2G41430 AT2G42260 AT2G43010 AT2G43400 AT2G44680 AT2G44830 AT2G45050 AT2G46370 AT2G46790 AT2G46830 AT2G46970 AT3G02260 AT3G06110 AT3G06850 AT3G08940 AT3G09600 AT3G10480 AT3G10490 AT3G15354 AT3G15840 AT3G21880 AT3G27690 AT3G27810 AT3G48900 AT3G51240 AT3G55280 AT3G56710 AT3G59060 AT3G61600 AT3G62090 AT4G00990 AT4G03110 AT4G04920 AT4G14400 AT4G15090 AT4G18390 AT4G20130 AT4G20400 AT4G24230 AT4G24800 AT4G25100 AT4G25560 AT4G28556 AT4G28860 AT4G28880 AT4G30200 AT4G31390 AT4G32250 AT4G37580 AT4G37900 AT4G39100 AT5G01410 AT5G03240 AT5G03640 AT5G04140 AT5G06770 AT5G08130 AT5G08640 AT5G08740 AT5G13790 AT5G15840 AT5G17780 AT5G18100 AT5G22830 AT5G23040 AT5G24120 AT5G25220 AT5G27630 AT5G40850 AT5G43630 AT5G44110 AT5G44740 AT5G44750 AT5G45610 AT5G48150 AT5G51100 AT5G58140 AT5G58500 AT5G58960 AT5G61270 AT5G62640 AT5G63595 AT5G65060 AT5G66250"
0.177037890512804,41,195,1.39705726372393,"DNA replication "," http://amigo.geneontology.org/amigo/term/GO:0006260","AT1G08840 AT1G19270 AT1G20330 AT1G21690 AT1G31360 AT1G33240 AT1G34380 AT1G35530 AT1G47720 AT1G49980 AT1G50840 AT1G55350 AT1G65470 AT1G67320 AT1G77320 AT1G80190 AT2G02480 AT2G07690 AT2G34780 AT2G42260 AT2G44580 AT3G02860 AT3G12530 AT3G48160 AT3G52050 AT3G52630 AT3G54750 AT4G10710 AT4G24790 AT4G35740 AT4G38600 AT5G09790 AT5G11510 AT5G24630 AT5G27680 AT5G40460 AT5G44740 AT5G46280 AT5G52910 AT5G57160 AT5G67100"
0.178611127632704,20,81,1.64062731963967,"Histone lysine methylation "," http://amigo.geneontology.org/amigo/term/GO:0034968","AT1G04050 AT1G05830 AT1G45248 AT2G22740 AT2G23380 AT2G23740 AT2G35160 AT2G40020 AT3G04380 AT3G09670 AT3G20810 AT4G00830 AT4G13460 AT4G30200 AT5G04940 AT5G06620 AT5G09790 AT5G42400 AT5G43990 AT5G55390"
0.181351971134653,5,11,3.02024574751847,"RNAi-mediated antiviral immune response "," http://amigo.geneontology.org/amigo/term/GO:0009616","AT1G01040 AT1G48410 AT3G43920 AT3G49500 AT5G20320"
0.181351971134653,5,11,3.02024574751847,"Nitrogen utilization "," http://amigo.geneontology.org/amigo/term/GO:0019740","AT1G55180 AT5G04140 AT5G12860 AT5G35630 AT5G53460"
0.181351971134653,5,11,3.02024574751847,"Circadian regulation of gene expression "," http://amigo.geneontology.org/amigo/term/GO:0032922","AT3G09600 AT3G54500 AT4G04920 AT4G30200 AT5G64170"
0.181351971134653,5,11,3.02024574751847,"Histone H3-K4 demethylation "," http://amigo.geneontology.org/amigo/term/GO:0034720","AT1G08620 AT1G63490 AT3G10480 AT3G10490 AT4G20400"
0.181351971134653,5,11,3.02024574751847,"Membrane lipid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0046466","AT1G07380 AT1G74440 AT2G38010 AT5G25370 AT5G49900"
0.181351971134653,5,11,3.02024574751847,"S-adenosylmethionine metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0046500","AT2G05830 AT4G01850 AT4G13940 AT4G15415 AT5G53850"
0.181351971134653,37,173,1.42108672744511,"Anion transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0098656","AT1G01790 AT1G06470 AT1G06890 AT1G12480 AT1G15460 AT1G18420 AT1G22150 AT1G30450 AT1G35350 AT1G63010 AT1G69480 AT1G74810 AT1G78000 AT2G03260 AT2G17470 AT2G30460 AT2G33820 AT3G05030 AT3G06100 AT3G06370 AT3G06450 AT3G08580 AT3G54700 AT4G00630 AT4G11810 AT4G14695 AT4G26180 AT4G32510 AT5G12860 AT5G13750 AT5G20090 AT5G20480 AT5G26240 AT5G46330 AT5G55950 AT5G58140 AT5G66380"
0.181351971134653,14,51,1.82399154948175,"Regulation of intracellular signal transduction "," http://amigo.geneontology.org/amigo/term/GO:1902531","AT1G04310 AT1G17440 AT1G79190 AT2G28290 AT3G04580 AT3G06110 AT3G23610 AT3G55160 AT4G04920 AT4G20380 AT4G24580 AT4G38200 AT5G03730 AT5G39500"
0.182015588610402,64,328,1.29649573552013,"Regulation of cell communication "," http://amigo.geneontology.org/amigo/term/GO:0010646","AT1G04310 AT1G10430 AT1G13460 AT1G17440 AT1G30460 AT1G52400 AT1G53300 AT1G69935 AT1G70700 AT1G74950 AT1G75500 AT1G79190 AT2G01420 AT2G15570 AT2G17500 AT2G25170 AT2G25760 AT2G26300 AT2G28290 AT2G30424 AT2G31470 AT2G32460 AT2G39550 AT2G43010 AT2G43710 AT2G47000 AT3G04580 AT3G06110 AT3G11180 AT3G23610 AT3G26090 AT3G55160 AT3G59060 AT3G62150 AT4G03110 AT4G03490 AT4G04920 AT4G05040 AT4G11890 AT4G14390 AT4G14400 AT4G15415 AT4G20310 AT4G20380 AT4G24580 AT4G26120 AT4G31550 AT4G33360 AT4G37900 AT4G38200 AT5G03730 AT5G06100 AT5G08335 AT5G13530 AT5G20720 AT5G23320 AT5G39500 AT5G41790 AT5G47710 AT5G49470 AT5G60410 AT5G60870 AT5G66070 AT5G66350"
0.182015588610402,15,56,1.77978767264482,"Defense response to virus "," http://amigo.geneontology.org/amigo/term/GO:0051607","AT1G01040 AT1G31280 AT1G31290 AT1G48410 AT1G56190 AT2G43710 AT3G29160 AT3G43920 AT3G49500 AT3G58350 AT5G14930 AT5G20320 AT5G35620 AT5G43810 AT5G44870"
0.182015588610402,15,56,1.77978767264482,"Defense response to symbiont "," http://amigo.geneontology.org/amigo/term/GO:0140546","AT1G01040 AT1G31280 AT1G31290 AT1G48410 AT1G56190 AT2G43710 AT3G29160 AT3G43920 AT3G49500 AT3G58350 AT5G14930 AT5G20320 AT5G35620 AT5G43810 AT5G44870"
0.183324152487204,7,19,2.44798865851497,"Regulation of hormone biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0046885","AT1G25250 AT1G68130 AT1G80360 AT2G01940 AT2G42330 AT2G43010 AT3G59060"
0.183324152487204,133,742,1.19100256836106,"Intracellular transport "," http://amigo.geneontology.org/amigo/term/GO:0046907","AT1G01910 AT1G02010 AT1G02280 AT1G02690 AT1G03000 AT1G05810 AT1G06210 AT1G08190 AT1G08730 AT1G08820 AT1G10390 AT1G11570 AT1G16240 AT1G16540 AT1G23900 AT1G24706 AT1G27970 AT1G28490 AT1G30890 AT1G32410 AT1G50970 AT1G51160 AT1G52380 AT1G54385 AT1G55540 AT1G59660 AT1G70490 AT1G72560 AT1G73430 AT1G75850 AT1G76970 AT1G79280 AT1G79590 AT1G79940 AT1G79985 AT2G04030 AT2G14255 AT2G16950 AT2G17390 AT2G18260 AT2G20290 AT2G21660 AT2G22425 AT2G31900 AT2G32760 AT2G33240 AT2G36900 AT2G37290 AT2G37410 AT2G42700 AT2G43490 AT2G45070 AT2G46455 AT3G03800 AT3G04490 AT3G06290 AT3G07890 AT3G08960 AT3G08980 AT3G09560 AT3G09910 AT3G11530 AT3G11820 AT3G15980 AT3G19870 AT3G19960 AT3G22950 AT3G27700 AT3G29100 AT3G45280 AT3G49470 AT3G50380 AT3G54085 AT3G58160 AT3G61450 AT3G61480 AT3G61490 AT4G00800 AT4G00840 AT4G02195 AT4G03510 AT4G05000 AT4G08320 AT4G09080 AT4G11380 AT4G12120 AT4G12760 AT4G13350 AT4G16143 AT4G19490 AT4G21560 AT4G23460 AT4G26020 AT4G27100 AT4G29380 AT4G30160 AT4G30600 AT4G31480 AT4G32250 AT4G32640 AT4G32760 AT4G35410 AT4G35450 AT4G38092 AT5G05010 AT5G06120 AT5G07120 AT5G09860 AT5G10470 AT5G11490 AT5G13530 AT5G17710 AT5G20490 AT5G22770 AT5G22780 AT5G23040 AT5G24350 AT5G24740 AT5G26980 AT5G27550 AT5G28350 AT5G41060 AT5G41790 AT5G42920 AT5G44560 AT5G47490 AT5G50020 AT5G52270 AT5G54280 AT5G60460 AT5G61010 AT5G61880 AT5G65460"
0.183324152487204,28,124,1.50038014554144,"Regulation of small molecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0062012","AT1G07640 AT1G10430 AT1G13460 AT1G15780 AT1G16060 AT1G74910 AT1G75500 AT1G80360 AT2G04650 AT2G24300 AT2G41070 AT3G26744 AT3G51770 AT3G54320 AT3G59410 AT4G00830 AT4G04320 AT4G13040 AT4G20380 AT4G25800 AT5G07350 AT5G07700 AT5G15070 AT5G17460 AT5G40850 AT5G60410 AT5G61420 AT5G65640"
0.183324152487204,7,19,2.44798865851497,"Triterpenoid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006722","AT1G66960 AT1G78950 AT1G78955 AT1G78970 AT3G45130 AT4G15340 AT5G36150"
0.18513835371461,6,15,2.65781625781626,"Arp2/3 complex-mediated actin nucleation "," http://amigo.geneontology.org/amigo/term/GO:0034314","AT1G60430 AT2G31300 AT2G33385 AT2G34150 AT4G18600 AT5G01730"
0.18513835371461,6,15,2.65781625781626,"Nicotinamide nucleotide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0046496","AT1G78590 AT2G01220 AT3G21070 AT3G27610 AT5G19150 AT5G55810"
0.18513835371461,6,15,2.65781625781626,"Isoleucine metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006549","AT1G10070 AT1G50110 AT2G31810 AT3G49680 AT3G58610 AT5G21060"
0.18513835371461,6,15,2.65781625781626,"Phosphatidylcholine biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006656","AT1G13560 AT1G80860 AT3G25585 AT4G09760 AT5G35460 AT5G59500"
0.18513835371461,6,15,2.65781625781626,"Isoleucine biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009097","AT1G10070 AT1G50110 AT2G31810 AT3G49680 AT3G58610 AT5G21060"
0.189924956681069,50,248,1.33962512994771,"Positive regulation of transcription by RNA polymerase II "," http://amigo.geneontology.org/amigo/term/GO:0045944","AT1G18750 AT1G24260 AT1G43850 AT1G53050 AT1G54360 AT1G54610 AT1G55970 AT1G63206 AT1G65440 AT1G69540 AT2G03710 AT2G22540 AT2G28290 AT2G36010 AT2G36720 AT2G42830 AT3G01085 AT3G02310 AT3G05860 AT3G09600 AT3G15120 AT3G48160 AT3G52100 AT3G54350 AT3G57230 AT3G58780 AT4G09960 AT4G10710 AT4G12610 AT4G20310 AT4G22950 AT4G26810 AT4G32730 AT4G37940 AT5G04940 AT5G09790 AT5G11510 AT5G13660 AT5G13790 AT5G14960 AT5G19310 AT5G19480 AT5G41910 AT5G44290 AT5G48630 AT5G51870 AT5G55690 AT5G62090 AT5G62165 AT5G64360"
0.189924956681069,31,141,1.46085645376426,"TRNA processing "," http://amigo.geneontology.org/amigo/term/GO:0008033","AT1G01760 AT1G09800 AT1G31600 AT1G48175 AT1G60230 AT1G72560 AT1G76170 AT1G78010 AT2G31580 AT2G32340 AT2G43190 AT2G45330 AT3G02370 AT3G21300 AT3G24560 AT3G45590 AT3G49640 AT3G55160 AT4G04670 AT4G10130 AT4G22720 AT4G27340 AT4G28020 AT4G38160 AT4G40000 AT5G01230 AT5G19040 AT5G24670 AT5G37530 AT5G55130 AT5G60430"
0.191620128890068,47,231,1.3519195250797,"Response to red or far red light "," http://amigo.geneontology.org/amigo/term/GO:0009639","AT1G09530 AT1G10390 AT1G10470 AT1G28520 AT1G48410 AT1G53090 AT1G53380 AT1G69935 AT1G74660 AT1G78600 AT1G80360 AT2G04030 AT2G05100 AT2G16365 AT2G21150 AT2G24790 AT2G29090 AT2G35940 AT2G37640 AT2G43010 AT2G46370 AT2G46790 AT2G46970 AT3G02260 AT3G15354 AT3G27690 AT3G27810 AT3G59060 AT3G61600 AT3G62090 AT4G15090 AT4G18390 AT4G25560 AT4G28860 AT4G28880 AT4G31390 AT4G32250 AT4G37580 AT5G08130 AT5G15840 AT5G23040 AT5G24120 AT5G44110 AT5G48150 AT5G58960 AT5G61270 AT5G66250"
0.192419980409532,19,77,1.63956197722432,"Red or far-red light signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0010017","AT1G09530 AT1G10470 AT1G28520 AT1G53090 AT1G69935 AT2G24790 AT2G43010 AT2G46370 AT2G46790 AT2G46970 AT3G15354 AT3G27810 AT3G59060 AT3G62090 AT4G15090 AT4G25560 AT5G15840 AT5G48150 AT5G61270"
0.192419980409532,107,586,1.2132523019895,"Ion transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0034220","AT1G01790 AT1G06470 AT1G06890 AT1G10800 AT1G10970 AT1G11960 AT1G12480 AT1G15460 AT1G16780 AT1G18420 AT1G22150 AT1G27770 AT1G30450 AT1G34065 AT1G35350 AT1G42540 AT1G57610 AT1G58520 AT1G62320 AT1G63010 AT1G69450 AT1G69480 AT1G70480 AT1G74240 AT1G74770 AT1G74810 AT1G78000 AT1G79520 AT2G03260 AT2G17470 AT2G17780 AT2G19110 AT2G19680 AT2G23980 AT2G24710 AT2G26650 AT2G28260 AT2G29110 AT2G30460 AT2G32390 AT2G33820 AT2G35060 AT2G38460 AT2G40540 AT2G46430 AT2G46440 AT2G46450 AT2G47830 AT2G48060 AT3G05030 AT3G06100 AT3G06370 AT3G06450 AT3G08580 AT3G15340 AT3G17630 AT3G23870 AT3G26670 AT3G47950 AT3G51480 AT3G54510 AT3G54700 AT3G58060 AT3G58810 AT3G60330 AT4G00630 AT4G00900 AT4G01840 AT4G02900 AT4G04340 AT4G09640 AT4G11810 AT4G14695 AT4G19960 AT4G22120 AT4G26180 AT4G26710 AT4G27860 AT4G27970 AT4G30110 AT4G30120 AT4G30560 AT4G31710 AT4G32510 AT4G33020 AT4G35290 AT4G35920 AT5G03570 AT5G09690 AT5G11180 AT5G12860 AT5G13750 AT5G16150 AT5G17850 AT5G20090 AT5G20480 AT5G21930 AT5G22830 AT5G26240 AT5G36290 AT5G41610 AT5G46330 AT5G48410 AT5G55950 AT5G57350 AT5G58140 AT5G66380"
0.192419980409532,9,28,2.13574520717378,"Regulation of auxin polar transport "," http://amigo.geneontology.org/amigo/term/GO:2000012","AT1G13580 AT1G25250 AT1G68130 AT2G01940 AT2G19620 AT3G25540 AT3G27025 AT3G30350 AT4G24500"
